id,archivo,offset,tipo,longitud_original,texto_original,traduccion_ia,traduccion
101453,OVL/ZSTUP.BIN,0x001D4C,menu,6,¬%e$w;,,
101454,OVL/ZSTUP.BIN,0x001E1E,menu,4,E¬7B,,
101455,OVL/ZSTUP.BIN,0x001E76,menu,4,¿¯!P,,
101456,OVL/ZSTUP.BIN,0x001F79,menu,4,PB$!,,
101457,OVL/ZSTUP.BIN,0x001F8E,menu,7,¢¯ÿÿC&@,,
101458,OVL/ZSTUP.BIN,0x002048,menu,5,(PP$#,,
101459,OVL/ZSTUP.BIN,0x00205E,menu,4,¢¯G<,,
101460,OVL/ZSTUP.BIN,0x0021A2,menu,9,¿¯`PB$!@ ,,
101461,OVL/ZSTUP.BIN,0x0021B2,menu,5,G¬!(@,,
101462,OVL/ZSTUP.BIN,0x0021DE,menu,7,½'¨ÿ½'D,,
101463,OVL/ZSTUP.BIN,0x0022AF,menu,5,<ØcC$,,
101464,OVL/ZSTUP.BIN,0x002314,menu,5, PP$¥,,
101465,OVL/ZSTUP.BIN,0x00233C,menu,4,¸PP$,,
101466,OVL/ZSTUP.BIN,0x002380,menu,4,ÌPP$,,
101467,OVL/ZSTUP.BIN,0x00239F,menu,6,<üRC$!,,
101468,OVL/ZSTUP.BIN,0x0023CF,menu,6,<üRC$!,,
101469,OVL/ZSTUP.BIN,0x0024B0,menu,4,4QP$,,
101470,OVL/ZSTUP.BIN,0x0024FC,menu,4,@QP$,,
101471,OVL/ZSTUP.BIN,0x002531,menu,4,QB$!,,
101472,OVL/ZSTUP.BIN,0x0025AD,menu,4,QP$À,,
101473,OVL/ZSTUP.BIN,0x0026D4,menu,5,üQP$µ,,
101474,OVL/ZSTUP.BIN,0x002703,menu,6,<ØQB$!,,
101475,OVL/ZSTUP.BIN,0x00271B,menu,6,<ÈQP$£,,
101476,OVL/ZSTUP.BIN,0x00273A,menu,4,b¬KV,,
101477,OVL/ZSTUP.BIN,0x00281F,menu,6,<<Rc$#,,
101478,OVL/ZSTUP.BIN,0x0028A3,menu,5,<`Rc$,,
101479,OVL/ZSTUP.BIN,0x0028ED,menu,5,RP$!ð,,
101480,OVL/ZSTUP.BIN,0x0028FC,menu,5,ÄRB$!,,
101481,OVL/ZSTUP.BIN,0x00291F,menu,6,<´RB$!,,
101482,OVL/ZSTUP.BIN,0x00292B,menu,5,<´RB$,,
101483,OVL/ZSTUP.BIN,0x002963,menu,5,<xRP$,,
101484,OVL/ZSTUP.BIN,0x00296F,menu,5,$ÌRC$,,
101485,OVL/ZSTUP.BIN,0x002A51,menu,6,PB$!@C,,
101486,OVL/ZSTUP.BIN,0x002ACB,menu,4,$òýb,,
101487,OVL/ZSTUP.BIN,0x002BFD,menu,5,d0¬be,,
101488,OVL/ZSTUP.BIN,0x002C5A,menu,7,½'°ÿ½'H,,
101489,OVL/ZSTUP.BIN,0x002CAA,menu,5,b®! @,,
101490,OVL/ZSTUP.BIN,0x002CBA,menu,4,r&! ,,
101491,OVL/ZSTUP.BIN,0x002DA4,menu,4,8GE$,,
101492,OVL/ZSTUP.BIN,0x002E2B,menu,6,<HKB$ ,,
101493,OVL/ZSTUP.BIN,0x002E4C,menu,4,@ÐE$,,
101494,OVL/ZSTUP.BIN,0x002F1C,menu,5,DCE$V,,
101495,OVL/ZSTUP.BIN,0x002F34,menu,4,°CE$,,
101496,OVL/ZSTUP.BIN,0x002F48,menu,4,ÀCE$,,
101497,OVL/ZSTUP.BIN,0x002FF6,menu,7,½'Hý½'<,,
101498,OVL/ZSTUP.BIN,0x003048,menu,5,ôOD$@,,
101499,OVL/ZSTUP.BIN,0x003756,menu,4,C >I,,
101500,OVL/ZSTUP.BIN,0x003852,menu,4,D ×L,,
101501,OVL/ZSTUP.BIN,0x00386F,menu,6,<èOB$!,,
101502,OVL/ZSTUP.BIN,0x0038BA,menu,4, ¢gI,,
101503,OVL/ZSTUP.BIN,0x003B24,menu,4,ÿÿB$,,
101504,OVL/ZSTUP.BIN,0x003B98,menu,4,ÿÿB$,,
101505,OVL/ZSTUP.BIN,0x003BDC,menu,4,ÿÿB$,,
101506,OVL/ZSTUP.BIN,0x003C1B,menu,5,<@cC$,,
101507,OVL/ZSTUP.BIN,0x003C5E,menu,4,`  F,,
101508,OVL/ZSTUP.BIN,0x003DE2,menu,6,"""¢ÔCD$",,
101509,OVL/ZSTUP.BIN,0x003E46,menu,4,$&sK,,
101510,OVL/ZSTUP.BIN,0x00418D,menu,4,KB$!,,
101511,OVL/ZSTUP.BIN,0x0041B3,menu,5,<èbC$,,
101512,OVL/ZSTUP.BIN,0x00420E,menu,4,"""¢[L",,
101513,OVL/ZSTUP.BIN,0x004286,menu,4,"""¢C£",,
101514,OVL/ZSTUP.BIN,0x0042E6,menu,4,"""¢[L",,
101515,OVL/ZSTUP.BIN,0x004352,menu,4,"""¢üI",,
101516,OVL/ZSTUP.BIN,0x00437C,menu,4,ÿÿB$,,
101517,OVL/ZSTUP.BIN,0x0043A0,menu,6,ìBE$]K,,
101518,OVL/ZSTUP.BIN,0x0043E2,menu,4,$&m§,,
101519,OVL/ZSTUP.BIN,0x004412,menu,4,"""¢[L",,
101520,OVL/ZSTUP.BIN,0x004496,menu,4,2&Y@,,
101521,OVL/ZSTUP.BIN,0x0044AA,menu,4,@¢5E,,
101522,OVL/ZSTUP.BIN,0x00452A,menu,4,$&m§,,
101523,OVL/ZSTUP.BIN,0x004596,menu,4,"""¢eJ",,
101524,OVL/ZSTUP.BIN,0x0046E6,menu,4,"""®tL",,
101525,OVL/ZSTUP.BIN,0x004726,menu,4,$&ûN,,
101526,OVL/ZSTUP.BIN,0x004BD2,menu,4,¢§1g,,
101527,OVL/ZSTUP.BIN,0x0050CA,menu,4,$&eJ,,
101528,OVL/ZSTUP.BIN,0x0050FA,menu,4,$&ûN,,
101529,OVL/ZSTUP.BIN,0x0051B1,menu,4,KB$!,,
101530,OVL/ZSTUP.BIN,0x0052E8,menu,5,"Pác$,",,
101531,OVL/ZSTUP.BIN,0x005306,menu,4,"""¢HO",,
101532,OVL/ZSTUP.BIN,0x00533C,menu,6,`KE$ªµ,,
101533,OVL/ZSTUP.BIN,0x005376,menu,4,"""¢¶M",,
101534,OVL/ZSTUP.BIN,0x0053B8,menu,5,ÿÿB$¨,,
101535,OVL/ZSTUP.BIN,0x005554,menu,5,LNB$!,,
101536,OVL/ZSTUP.BIN,0x0055DA,menu,4,D&W§,,
101537,OVL/ZSTUP.BIN,0x0055EE,menu,7,@¢ÜHS$õ,,
101538,OVL/ZSTUP.BIN,0x00562E,menu,4,D&!(,,
101539,OVL/ZSTUP.BIN,0x005663,menu,6,<dIS$!,,
101540,OVL/ZSTUP.BIN,0x00570E,menu,4,E0!0,,
101541,OVL/ZSTUP.BIN,0x005748,menu,6,`KE$ªµ,,
101542,OVL/ZSTUP.BIN,0x005779,menu,4,JS$5,,
101543,OVL/ZSTUP.BIN,0x005782,menu,4,B¦! ,,
101544,OVL/ZSTUP.BIN,0x00589E,menu,4,b¢üÿ,,
101545,OVL/ZSTUP.BIN,0x005916,menu,8,d&´×E$!0,,
101546,OVL/ZSTUP.BIN,0x005938,menu,6,ÌKB$_±,,
101547,OVL/ZSTUP.BIN,0x005A0E,menu,6,¢¯ÿÿB2,,
101548,OVL/ZSTUP.BIN,0x005A1D,menu,4,KB$ ,,
101549,OVL/ZSTUP.BIN,0x005A40,menu,4,¼ÑE$,,
101550,OVL/ZSTUP.BIN,0x005BA9,menu,4,LB$!,,
101551,OVL/ZSTUP.BIN,0x005C1A,menu,5,A*íÿ ,,
101552,OVL/ZSTUP.BIN,0x005C5A,menu,4,R&Se,,
101553,OVL/ZSTUP.BIN,0x005C85,menu,4,LB$!,,
101554,OVL/ZSTUP.BIN,0x005E8C,menu,7,ÿÿB0! @,,
101555,OVL/ZSTUP.BIN,0x005F8C,menu,4,ÿÿb$,,
101556,OVL/ZSTUP.BIN,0x005FE2,menu,4,D&!(,,
101557,OVL/ZSTUP.BIN,0x005FFE,menu,4,D&W§,,
101558,OVL/ZSTUP.BIN,0x006046,menu,4,Q¢XÒ,,
101559,OVL/ZSTUP.BIN,0x0060B2,menu,4,E0!0,,
101560,OVL/ZSTUP.BIN,0x006140,menu,5, KB$!,,
101561,OVL/ZSTUP.BIN,0x006300,menu,6, LB$_±,,
101562,OVL/ZSTUP.BIN,0x00631C,menu,4,ÿÿB&,,
101563,OVL/ZSTUP.BIN,0x0063C7,menu,6,<¬%B$l,,
101564,OVL/ZSTUP.BIN,0x0063CE,menu,4,"""®7B",,
101565,OVL/ZSTUP.BIN,0x0063EA,menu,4,"""¦mB",,
101566,OVL/ZSTUP.BIN,0x00641A,menu,4, ¦üI,,
101567,OVL/ZSTUP.BIN,0x006436,menu,4,"""¢üI",,
101568,OVL/ZSTUP.BIN,0x006494,menu,5,¨KB$!,,
101569,OVL/ZSTUP.BIN,0x0064AC,menu,5,HÓF$¢,,
101570,OVL/ZSTUP.BIN,0x0064B7,menu,8,<´KB$! `,,
101571,OVL/ZSTUP.BIN,0x0064F3,menu,6,<¸KB$!,,
101572,OVL/ZSTUP.BIN,0x00657B,menu,5,<øDE$,,
101573,OVL/ZSTUP.BIN,0x006586,menu,7, ¢XÒF$¢,,
101574,OVL/ZSTUP.BIN,0x0065A3,menu,6,<ÀK%¬0,,
101575,OVL/ZSTUP.BIN,0x0065B2,menu,6,¢¯ÿÿb0,,
101576,OVL/ZSTUP.BIN,0x0065BF,menu,5,<ÀKB$,,
101577,OVL/ZSTUP.BIN,0x006644,menu,5,üKB$!,,
101578,OVL/ZSTUP.BIN,0x006655,menu,4,"L""¬0",,
101579,OVL/ZSTUP.BIN,0x006698,menu,5,PØF$B,,
101580,OVL/ZSTUP.BIN,0x006726,menu,4,Q0ÿÿ,,
101581,OVL/ZSTUP.BIN,0x0067C9,menu,4,LD$e,,
101582,OVL/ZSTUP.BIN,0x006882,menu,4,E¢Z¢,,
101583,OVL/ZSTUP.BIN,0x0068B6,menu,4,Q0¼¢,,
101584,OVL/ZSTUP.BIN,0x006CDC,menu,4,ÿÿB$,,
101585,OVL/ZSTUP.BIN,0x006D98,menu,4,PDE$,,
101586,OVL/ZSTUP.BIN,0x006DB4,menu,5,øJB$!,,
101587,OVL/ZSTUP.BIN,0x006DE8,menu,5,åÿB0`,,
101588,OVL/ZSTUP.BIN,0x007180,menu,10,Pilot Name,,
101589,OVL/ZSTUP.BIN,0x00718C,menu,12,Machine Name,,
101590,OVL/ZSTUP.BIN,0x00719C,menu,5,Setup,,
101591,OVL/ZSTUP.BIN,0x0071A4,menu,12,Sold at the ,,
101592,OVL/ZSTUP.BIN,0x0071B1,menu,4,shop,,
101593,OVL/ZSTUP.BIN,0x0071BC,menu,5,stock,,
101594,OVL/ZSTUP.BIN,0x0071C4,menu,17,Remaining weight:,,
101595,OVL/ZSTUP.BIN,0x0071D8,menu,6,Melee:,,
101596,OVL/ZSTUP.BIN,0x0071E0,menu,19,Currently equipped ,,
101597,OVL/ZSTUP.BIN,0x0071F4,menu,4,part,,
101598,OVL/ZSTUP.BIN,0x0071FC,menu,10,Stock List,,
101599,OVL/ZSTUP.BIN,0x007208,menu,12,Product List,,
101600,OVL/ZSTUP.BIN,0x007218,menu,13,Equipped List,,
101601,OVL/ZSTUP.BIN,0x007229,menu,4,Part,,
101602,OVL/ZSTUP.BIN,0x00722E,menu,13, not equipped,,
101603,OVL/ZSTUP.BIN,0x00723C,menu,7,Select ,,
101604,OVL/ZSTUP.BIN,0x007244,menu,4,part,,
101605,OVL/ZSTUP.BIN,0x007249,menu,9, to equip,,
101606,OVL/ZSTUP.BIN,0x007254,menu,11,Sale price:,,
101607,OVL/ZSTUP.BIN,0x007260,menu,17,Exchange machines,,
101608,OVL/ZSTUP.BIN,0x007274,menu,24,Remove current equipment,,
101609,OVL/ZSTUP.BIN,0x007290,menu,22,Sell current equipment,,
101610,OVL/ZSTUP.BIN,0x0072A8,menu,4,Buy?,,
101611,OVL/ZSTUP.BIN,0x0072B0,menu,13,Buy and equip,,
101612,OVL/ZSTUP.BIN,0x0072C0,menu,13,Buy and stock,,
101613,OVL/ZSTUP.BIN,0x0072D0,menu,16,Equip after sale,,
101614,OVL/ZSTUP.BIN,0x0072E4,menu,4,Quit,,
101615,OVL/ZSTUP.BIN,0x0072EC,menu,11,New machine,,
101616,OVL/ZSTUP.BIN,0x0072F8,menu,16,Equip after sale,,
101617,OVL/ZSTUP.BIN,0x00730C,menu,6,Price:,,
101618,OVL/ZSTUP.BIN,0x007314,menu,4,Name,,
101619,OVL/ZSTUP.BIN,0x007319,menu,6,LPrice,,
101620,OVL/ZSTUP.BIN,0x007320,menu,6,Weight,,
101621,OVL/ZSTUP.BIN,0x007328,menu,14,Upgrade status,,
101622,OVL/ZSTUP.BIN,0x007338,menu,8,B. Skill,,
101623,OVL/ZSTUP.BIN,0x007344,menu,14,Upgrade which?,,
101624,OVL/ZSTUP.BIN,0x007354,menu,8,Accuracy,,
101625,OVL/ZSTUP.BIN,0x007364,menu,4,Type,,
101626,OVL/ZSTUP.BIN,0x00736C,menu,6,Attack,,
101627,OVL/ZSTUP.BIN,0x007374,menu,5,Range,,
101628,OVL/ZSTUP.BIN,0x00737C,menu,8,Acc Down,,
101629,OVL/ZSTUP.BIN,0x007388,menu,14,Rounds/AP Used,,
101630,OVL/ZSTUP.BIN,0x007398,menu,9,Atk Range,,
101631,OVL/ZSTUP.BIN,0x0073A4,menu,8,Capacity,,
101632,OVL/ZSTUP.BIN,0x0073B0,menu,15,Upgrade machine,,
101633,OVL/ZSTUP.BIN,0x0073C0,menu,19,Upgrade stock parts,,
101634,OVL/ZSTUP.BIN,0x0073D4,menu,19,Upgrade stock parts,,
101635,OVL/ZSTUP.BIN,0x0073E8,menu,18,Keep items and buy,,
101636,OVL/ZSTUP.BIN,0x0073FC,menu,20,Keep items and equip,,
101637,OVL/ZSTUP.BIN,0x007414,menu,5,Sell ,,
101638,OVL/ZSTUP.BIN,0x00741A,menu,4,part,,
101639,OVL/ZSTUP.BIN,0x007420,menu,7,Refund:,,
101640,OVL/ZSTUP.BIN,0x007428,menu,4,Sell,,
101641,OVL/ZSTUP.BIN,0x007430,menu,5,Equip,,
101642,OVL/ZSTUP.BIN,0x007438,menu,8,Exchange,,
101643,OVL/ZSTUP.BIN,0x007444,menu,8,Function,,
101644,OVL/ZSTUP.BIN,0x007450,menu,10,Body Color,,
101645,OVL/ZSTUP.BIN,0x00745C,menu,13,Name/Capacity,,
101646,OVL/ZSTUP.BIN,0x00746C,menu,13,Name/Capacity,,
101647,OVL/ZSTUP.BIN,0x00747A,menu,6,ZPrice,,
101648,OVL/ZSTUP.BIN,0x007484,menu,11,Equip item?,,
101649,OVL/ZSTUP.BIN,0x007490,menu,11,No more in ,,
101650,OVL/ZSTUP.BIN,0x00749C,menu,5,stock,,
101651,OVL/ZSTUP.BIN,0x0074A4,menu,9,Sell item,,
101652,OVL/ZSTUP.BIN,0x0074B0,menu,9,Sell item,,
101653,OVL/ZSTUP.BIN,0x0074BC,menu,11,Remove item,,
101654,OVL/ZSTUP.BIN,0x0074C8,menu,12,Remove item?,,
101655,OVL/ZSTUP.BIN,0x0074D8,menu,13,Remove parts?,,
101656,OVL/ZSTUP.BIN,0x0074E8,menu,12,Unregistered,,
101657,OVL/ZSTUP.BIN,0x0074F8,menu,10,Upgrade LV,,
101658,OVL/ZSTUP.BIN,0x007503,menu,6,LPrice,,
101659,OVL/ZSTUP.BIN,0x00750C,menu,10,HP Upgrade,,
101660,OVL/ZSTUP.BIN,0x007518,menu,13,Def-C Upgrade,,
101661,OVL/ZSTUP.BIN,0x007528,menu,11,Acc Upgrade,,
101662,OVL/ZSTUP.BIN,0x007534,menu,11,Eva Upgrade,,
101663,OVL/ZSTUP.BIN,0x007540,menu,11,Bst Upgrade,,
101664,OVL/ZSTUP.BIN,0x00754C,menu,16,Current upgrade ,,
101665,OVL/ZSTUP.BIN,0x007565,menu,4,LV 1,,
101666,OVL/ZSTUP.BIN,0x00756D,menu,4,LV 2,,
101667,OVL/ZSTUP.BIN,0x007575,menu,4,LV 3,,
101668,OVL/ZSTUP.BIN,0x00757D,menu,4,LV 4,,
101669,OVL/ZSTUP.BIN,0x007585,menu,4,LV 5,,
101670,OVL/ZSTUP.BIN,0x00758D,menu,4,LV 6,,
101671,OVL/ZSTUP.BIN,0x007595,menu,4,LV 7,,
101672,OVL/ZSTUP.BIN,0x00759C,menu,8,Upgrade ,,
101673,OVL/ZSTUP.BIN,0x0075A5,menu,5,LV %d,,
101674,OVL/ZSTUP.BIN,0x0075AB,menu,4, to ,,
101675,OVL/ZSTUP.BIN,0x0075B0,menu,5,LV %d,,
101676,OVL/ZSTUP.BIN,0x0075B8,menu,6,Price:,,
101677,OVL/ZSTUP.BIN,0x0075C0,menu,7,Upgrade,,
101678,OVL/ZSTUP.BIN,0x0075C8,menu,13,Okay to sell?,,
101679,OVL/ZSTUP.BIN,0x0075D8,menu,11,Equip part?,,
101680,OVL/ZSTUP.BIN,0x0075E4,menu,14,Exchange part?,,
101681,OVL/ZSTUP.BIN,0x0075F4,menu,16,Okay to upgrade?,,
101682,OVL/ZSTUP.BIN,0x007608,menu,10,Upgrade HP,,
101683,OVL/ZSTUP.BIN,0x007614,menu,21,Upgrade Class Defense,,
101684,OVL/ZSTUP.BIN,0x00762C,menu,11,Upgrade Acc,,
101685,OVL/ZSTUP.BIN,0x007638,menu,11,Upgrade Eva,,
101686,OVL/ZSTUP.BIN,0x007644,menu,8,Upgrade ,,
101687,OVL/ZSTUP.BIN,0x00764D,menu,7,Booster,,
101688,OVL/ZSTUP.BIN,0x007657,menu,4,Dash,,
101689,OVL/ZSTUP.BIN,0x007660,menu,12,Wanzer Stock,,
101690,OVL/ZSTUP.BIN,0x007670,menu,7,Set up?,,
101691,OVL/ZSTUP.BIN,0x007678,menu,12,Sell machine,,
101692,OVL/ZSTUP.BIN,0x007688,menu,17,Divide into parts,,
101693,OVL/ZSTUP.BIN,0x00769C,menu,15,Make a machine?,,
101694,OVL/ZSTUP.BIN,0x0076AC,menu,14,Make a machine,,
101695,OVL/ZSTUP.BIN,0x0076BC,menu,18,Exchange machines?,,
101696,OVL/ZSTUP.BIN,0x0076D0,menu,18,Divide into parts?,,
101697,OVL/ZSTUP.BIN,0x0076E4,menu,22,Sell all machine parts,,
101698,OVL/ZSTUP.BIN,0x0076FC,menu,20,Sell all except Item,,
101699,OVL/ZSTUP.BIN,0x007714,menu,20,Exchange; leave Item,,
101700,OVL/ZSTUP.BIN,0x00772C,menu,10,Durability,,
101701,OVL/ZSTUP.BIN,0x00773C,menu,22,Change; leave B. Skill,,
101702,OVL/ZSTUP.BIN,0x007754,menu,19,Buy; leave B. Skill,,
101703,OVL/ZSTUP.BIN,0x007769,menu,4,Body,,
101704,OVL/ZSTUP.BIN,0x007771,menu,5,L Arm,,
101705,OVL/ZSTUP.BIN,0x007779,menu,5,R Arm,,
101706,OVL/ZSTUP.BIN,0x007781,menu,4,Legs,,
101707,OVL/ZSTUP.BIN,0x007789,menu,8,Backpack,,
101708,OVL/ZSTUP.BIN,0x0077C5,menu,6,L Hand,,
101709,OVL/ZSTUP.BIN,0x0077CD,menu,10,L Shoulder,,
101710,OVL/ZSTUP.BIN,0x0077D9,menu,6,R Hand,,
101711,OVL/ZSTUP.BIN,0x0077E1,menu,10,R Shoulder,,
101712,OVL/ZSTUP.BIN,0x007814,menu,8,Machine ,,
101713,OVL/ZSTUP.BIN,0x00781D,menu,5,Color,,
101714,OVL/ZSTUP.BIN,0x007824,menu,12,Machine Name,,
101715,OVL/ZSTUP.BIN,0x00784D,menu,8,Computer,,
101716,OVL/ZSTUP.BIN,0x007859,menu,12,Battle Skill,,
101717,OVL/ZSTUP.BIN,0x007868,menu,7,Assign ,,
101718,OVL/ZSTUP.BIN,0x0078AD,menu,5,Parts,,
101719,OVL/ZSTUP.BIN,0x0078B4,menu,6,Weapon,,
101720,OVL/ZSTUP.BIN,0x0078BD,menu,4,Item,,
101721,OVL/ZSTUP.BIN,0x0078C4,menu,12,Body Setting,,
101722,OVL/ZSTUP.BIN,0x0078D5,menu,5,Pilot,,
101723,OVL/ZSTUP.BIN,0x00793C,menu,17,Register and Exit,,
101724,OVL/ZSTUP.BIN,0x007951,menu,6,Cancel,,
101725,OVL/ZSTUP.BIN,0x007958,menu,9, and Exit,,
101726,OVL/ZSTUP.BIN,0x007A34,menu,4,Gray,,
101727,OVL/ZSTUP.BIN,0x007A3C,menu,10,Light Blue,,
101728,OVL/ZSTUP.BIN,0x007A48,menu,11,Sand Yellow,,
101729,OVL/ZSTUP.BIN,0x007A54,menu,10,Dark Green,,
101730,OVL/ZSTUP.BIN,0x007A60,menu,9,Red Brown,,
101731,OVL/ZSTUP.BIN,0x007A6C,menu,5,White,,
101732,OVL/ZSTUP.BIN,0x007A74,menu,5,Brown,,
101733,OVL/ZSTUP.BIN,0x007A7C,menu,5,Black,,
101734,OVL/ZSTUP.BIN,0x007A88,menu,12,Yellow Green,,
101735,OVL/ZSTUP.BIN,0x007A98,menu,9,Dark Blue,,
101736,OVL/ZSTUP.BIN,0x007AA4,menu,6,Yellow,,
101737,OVL/ZSTUP.BIN,0x007AAC,menu,6,Purple,,
101738,OVL/ZSTUP.BIN,0x007AB4,menu,5,Green,,
101739,OVL/ZSTUP.BIN,0x007ABC,menu,11,Desert Camo,,
101740,OVL/ZSTUP.BIN,0x007AC8,menu,4,Pink,,
101741,OVL/ZSTUP.BIN,0x007AD0,menu,10,Urban Camo,,
101742,OVL/ZSTUP.BIN,0x007ADC,menu,6,Orange,,
101743,OVL/ZSTUP.BIN,0x007AE4,menu,11,Forest Camo,,
101744,OVL/ZSTUP.BIN,0x007AF0,menu,4,Blue,,
101745,OVL/ZSTUP.BIN,0x007CA0,menu,6,ýÿÿÿ°B,,
101746,OVL/ZSTUP.BIN,0x007CB8,menu,6,þÿÿÿ°B,,
101747,OVL/ZSTUP.BIN,0x007CD0,menu,6,ýÿÿÿäB,,
101748,OVL/ZSTUP.BIN,0x007CE8,menu,6,ýÿÿÿ8D,,
101749,OVL/ZSTUP.BIN,0x007D18,menu,6,ûÿÿÿ¼D,,
101750,OVL/ZSTUP.BIN,0x007D28,menu,6,ûÿÿÿ¤D,,
101751,OVL/ZSTUP.BIN,0x007D30,menu,6,ûÿÿÿäB,,
101752,OVL/ZSTUP.BIN,0x007D40,menu,6,ÿÿÿÿäB,,
101753,OVL/ZSTUP.BIN,0x007D68,menu,6,úÿÿÿxF,,
101754,OVL/ZSTUP.BIN,0x007DB0,menu,6,ùÿÿÿüF,,
101755,OVL/ZSTUP.BIN,0x007DC0,menu,6,ùÿÿÿäB,,
101756,OVL/ZSTUP.BIN,0x007DE8,menu,6,þÿÿÿ0D,,
101757,OVL/ZSTUP.BIN,0x007E00,menu,6,ýÿÿÿ8D,,
101758,OVL/ZSTUP.BIN,0x007E30,menu,6,þÿÿÿ0D,,
101759,OVL/ZSTUP.BIN,0x0083F0,menu,5,Money,,
101760,OVL/ZSTUP.BIN,0x008AA4,menu,23,Not enough funds to buy,,
101761,OVL/ZSTUP.BIN,0x008ABC,menu,21,Weight limit exceeded,,
101762,OVL/ZSTUP.BIN,0x008AD4,menu,37,Weight limit exceeded; can't exchange,,
101763,OVL/ZSTUP.BIN,0x008AFC,menu,16,Parts Stock full,,
101764,OVL/ZSTUP.BIN,0x008B10,menu,13,Set up wanzer,,
101765,OVL/ZSTUP.BIN,0x008B20,menu,24,"Buy parts, set up wanzer",,
101766,OVL/ZSTUP.BIN,0x008B3C,menu,29,"Check Parts Stock, sell parts",,
101767,OVL/ZSTUP.BIN,0x008B5C,menu,23,Select wanzer to set up,,
101768,OVL/ZSTUP.BIN,0x008B74,menu,40,Exchange wanzer with Stock/another pilot,,
101769,OVL/ZSTUP.BIN,0x008BA0,menu,34,Exchange wanzer with another pilot,,
101770,OVL/ZSTUP.BIN,0x008BC4,menu,32,Exchange pilot with Wanzer Stock,,
101771,OVL/ZSTUP.BIN,0x008BE8,menu,27,Exchange with pilot machine,,
101772,OVL/ZSTUP.BIN,0x008C04,menu,35,"Split wanzer into parts, then Stock",,
101773,OVL/ZSTUP.BIN,0x008C28,menu,25,Select wanzer to exchange,,
101774,OVL/ZSTUP.BIN,0x008C44,menu,25,Exchanges selected wanzer,,
101775,OVL/ZSTUP.BIN,0x008C60,menu,24,Back to wanzer selection,,
101776,OVL/ZSTUP.BIN,0x008C7C,menu,30,Select parts and create wanzer,,
101777,OVL/ZSTUP.BIN,0x008C9C,menu,31,Check Stock Part stats and sell,,
101778,OVL/ZSTUP.BIN,0x008CBC,menu,31, Parts Stock full; can't remove,,
101779,OVL/ZSTUP.BIN,0x008CDC,menu,34,Move equipped parts to Parts Stock,,
101780,OVL/ZSTUP.BIN,0x008D00,menu,27,Stock full; can't move item,,
101781,OVL/ZSTUP.BIN,0x008D1C,menu,23,Back to parts selection,,
101782,OVL/ZSTUP.BIN,0x008D34,menu,18,Sell selected part,,
101783,OVL/ZSTUP.BIN,0x008D48,menu,37,Move item to Stock and sell remainder,,
101784,OVL/ZSTUP.BIN,0x008D70,menu,28,Parts Stock full; can't move,,
101785,OVL/ZSTUP.BIN,0x008D90,menu,17,Equip bought part,,
101786,OVL/ZSTUP.BIN,0x008DA4,menu,25,Move bought part to Stock,,
101787,OVL/ZSTUP.BIN,0x008DC0,menu,39,Equip part; move equipped part to Stock,,
101788,OVL/ZSTUP.BIN,0x008DE8,menu,27,Exchange with selected part,,
101789,OVL/ZSTUP.BIN,0x008E04,menu,31,Back to Upgrade Level selection,,
101790,OVL/ZSTUP.BIN,0x008E24,menu,27,Not enough funds to upgrade,,
101791,OVL/ZSTUP.BIN,0x008E40,menu,28,Not enough funds to buy item,,
101792,OVL/ZSTUP.BIN,0x008E60,menu,26,Backpack full; can't equip,,
101793,OVL/ZSTUP.BIN,0x008E7C,menu,20,No backpack equipped,,
101794,OVL/ZSTUP.BIN,0x008E94,menu,30,This backpack can't equip item,,
101795,OVL/ZSTUP.BIN,0x008EB4,menu,28,Buy item & equip in backpack,,
101796,OVL/ZSTUP.BIN,0x008ED4,menu,21,"Stock full, can't buy",,
101797,OVL/ZSTUP.BIN,0x008EEC,menu,16,Buy item & Stock,,
101798,OVL/ZSTUP.BIN,0x008F00,menu,22,Stock full; can't move,,
101799,OVL/ZSTUP.BIN,0x008F18,menu,22,Equip item to backpack,,
101800,OVL/ZSTUP.BIN,0x008F30,menu,19,Remove item & Stock,,
101801,OVL/ZSTUP.BIN,0x008F44,menu,9,Sell item,,
101802,OVL/ZSTUP.BIN,0x008F50,menu,17,Back to Buy Items,,
101803,OVL/ZSTUP.BIN,0x008F64,menu,28,Select parts & create wanzer,,
101804,OVL/ZSTUP.BIN,0x008F84,menu,27,Register wanzer-in-progress,,
101805,OVL/ZSTUP.BIN,0x008FA0,menu,35,Weight limit exceeded; can't remove,,
101806,OVL/ZSTUP.BIN,0x008FC4,menu,25,Select machine to upgrade,,
101807,OVL/ZSTUP.BIN,0x008FE0,menu,22,Select part to upgrade,,
101808,OVL/ZSTUP.BIN,0x008FF8,menu,20,Change machine color,,
101809,OVL/ZSTUP.BIN,0x009010,menu,19,Change machine name,,
101810,OVL/ZSTUP.BIN,0x009024,menu,31,Move backpack and item to Stock,,
101811,OVL/ZSTUP.BIN,0x009044,menu,31,Exchange selected part and item,,
101812,OVL/ZSTUP.BIN,0x009064,menu,40,Keep items & exchange with selected part,,
101813,OVL/ZSTUP.BIN,0x009090,menu,33,Keep items & equip purchased part,,
101814,OVL/ZSTUP.BIN,0x0090B4,menu,36,Not enough room in backpack to equip,,
